100.0,28.571428571428573
100.0,21.42857142857143
92.85714285714286,14.285714285714286
100.0,7.142857142857143
100.0,0.0
92.85714285714286,21.42857142857143
85.71428571428572,14.285714285714286
78.57142857142857,7.142857142857143
71.42857142857143,0.0
64.28571428571429,0.0
57.142857142857146,0.0
50.0,100.0
42.85714285714286,100.0
35.714285714285715,100.0
28.571428571428573,92.85714285714286
21.42857142857143,85.71428571428572
14.285714285714286,78.57142857142857
7.142857142857143,71.42857142857143
0.0,64.28571428571429
21.42857142857143,57.142857142857146
14.285714285714286,100.0
7.142857142857143,92.85714285714286
0.0,85.71428571428572
0.0,78.57142857142857
0.0,71.42857142857143
0.0,64.28571428571429
0.0,57.142857142857146
35.714285714285715,50.0
28.571428571428573,42.85714285714286
21.42857142857143,100.0
14.285714285714286,100.0
7.142857142857143,100.0
0.0,92.85714285714286
0.0,100.0
14.285714285714286,100.0
7.142857142857143,100.0
0.0,100.0
7.142857142857143,92.85714285714286
0.0,85.71428571428572
21.42857142857143,78.57142857142857
14.285714285714286,71.42857142857143
7.142857142857143,64.28571428571429
0.0,57.142857142857146
0.0,50.0
0.0,42.85714285714286
7.142857142857143,35.714285714285715
0.0,28.571428571428573
0.0,21.42857142857143
50.0,14.285714285714286
42.85714285714286,7.142857142857143
35.714285714285715,0.0
28.571428571428573,78.57142857142857
21.42857142857143,71.42857142857143
100.0,64.28571428571429
100.0,57.142857142857146
92.85714285714286,50.0
85.71428571428572,42.85714285714286
78.57142857142857,35.714285714285715
71.42857142857143,28.571428571428573
64.28571428571429,21.42857142857143
57.142857142857146,14.285714285714286
50.0,7.142857142857143
42.85714285714286,0.0
35.714285714285715,85.71428571428572
28.571428571428573,100.0
