2961.9722241396134,2809.75,2665.4722241396134
2950.8700575430175,2803.6,2670.8700575430175
2937.9788745578708,2805.1,2689.7288745578708
2934.0695774039864,2798.25,2687.0695774039864
2924.027104645286,2792.55,2684.277104645286
2897.5282673477204,2773.6,2673.7782673477204
2882.6202611118897,2759.9,2660.6202611118897
2865.7612274602225,2746.35,2645.7612274602225
2853.76130612927,2728.25,2624.01130612927
2840.4492197706822,2716.55,2603.4492197706822
2828.9072873088635,2706.6,2590.6572873088635
2825.362039883296,2704.35,2586.612039883296
2820.462663050351,2700.15,2581.712663050351
2812.5253476077723,2696.45,2578.7753476077723
2819.2548771138363,2698.3,2573.7548771138363
2831.9612985406498,2706.65,2574.9612985406498
2843.620361994806,2716.5,2584.870361994806
2858.8129280616276,2728.6,2593.8129280616276
2913.410012741447,2761.6,2610.660012741447
2938.8894835742185,2783.9,2640.8894835742185
2966.2977542144713,2801.5,2652.5477542144713
2984.3183157477297,2814.3,2667.0683157477297
3006.452618894943,2830.9,2682.202618894943
3029.8460445540877,2855.2,2699.0960445540877
3048.497822670629,2875.95,2723.247822670629
3079.961724860966,2900.3,2747.211724860966
3101.281088743597,2918.25,2765.031088743597
3109.9443705731787,2932.5,2787.1943705731783
3089.966651033516,2932.75,2800.7166510335155
3085.776654364346,2938.95,2807.7766543643456
3088.4613539244083,2951.7,2826.711353924408
3103.165755213999,2969.7,2840.1657552139986
3115.684024203126,2981.45,2849.434024203126
3125.8036973405383,2991.1,2862.803697340538
3144.3388312514153,3004.5,2864.8388312514153
3164.352098906452,3019.7,2862.8520989064514
3181.413712781755,3041.25,2884.6637127817544
3204.62553410901,3060.85,2896.1255341090095
3231.127981055076,3083.7,2909.3779810550755
3271.050029933133,3119.2,2938.050029933132
3323.7724075067918,3153.6,2953.0224075067913
3370.9991774839336,3194.0,2984.249177483933
3413.8314518681427,3229.1,3009.8314518681423
3443.8836332463084,3260.1,3046.3836332463075
3474.2454085616023,3291.1,3078.7454085616014
3470.829042451062,3303.2,3118.3290424510606
3485.1296095006205,3312.5,3119.129609500619
3515.6018522419827,3326.5,3129.6018522419813
3525.4079933035746,3336.0,3149.9079933035728
3518.1132250795913,3332.0,3156.61322507959
3494.6999513403957,3326.3,3168.1999513403944
3473.840116647292,3315.1,3166.84011664729
3466.8718494515247,3321.0,3181.871849451523
3482.832177545778,3325.5,3176.332177545776
3479.9579910111825,3317.6,3170.957991011181
3485.330342695652,3322.6,3166.330342695651
3485.3821782251034,3325.6,3171.8821782251025
3476.133035332134,3321.7,3167.6330353321337
3462.9070059076125,3315.1,3158.907005907612
3469.699313206694,3300.8,3127.1993132066937
3459.4935183559987,3290.9,3118.4935183559983
3448.3065690843387,3275.7,3105.806569084338
3434.5267561894457,3255.4,3076.026756189445
3410.778685571847,3242.4,3071.7786855718464
3409.4075982303,3235.8,3059.4075982302998
3399.6331769616168,3229.2,3060.1331769616163
3408.3957992004957,3233.8,3061.3957992004957
3403.5009381229247,3234.4,3067.0009381229247
3408.709060622732,3237.0,3070.709060622732
3441.60137959027,3257.2,3070.10137959027
