140.5
61.0
49.0
152.5
89.5
49.0
23.5
65.0
33.0
61.0
31.0
58.5
34.5
54.0
47.0
45.0
50.5
79.5
35.5
49.5
41.0
61.0
83.5
77.0
50.5
57.5
262.5
70.0
67.0
56.5
55.0
61.5
49.5
148.0
67.5
30.5
58.0
47.5
42.0
59.0
64.5
55.0
80.0
136.0
48.0
70.0
78.0
137.0
110.0
117.0
145.0
42.0
76.0
94.0
80.0
114.0
74.0
42.0
40.0
52.0
73.0
85.0
92.0
70.0
96.0
84.0
49.0
119.0
56.0
55.0
74.0
60.0
103.0
59.0
91.0
103.0
51.0
186.0
