32.63954297571536,3.229503668619802,29.410039307095555
43.2038224314274,11.224367421181322,31.979455010246078
45.68348499722515,18.11619093639009,27.56729406083506
46.82642877387889,23.85823850388785,22.968190269991037
49.54153938209629,28.994898679529538,20.54664070256675
51.54293328446511,33.50450560051665,18.038427683948456
55.31561587709621,37.86672765583256,17.448888221263644
60.83192712913342,42.459767550492735,18.372159578640684
60.39220600603858,46.046255241601905,14.345950764436672
59.917869445140695,48.820578082309666,11.09729136283103
63.330649980674934,51.72259246198272,11.608057518692213
73.25997205289514,56.030068380165204,17.229903672729932
79.96516772710856,60.817088249553876,19.14807947755469
82.47248436386144,65.1481674724154,17.324316891446045
88.44291780446429,69.80711753882517,18.63580026563912
102.64262585274855,76.37421920160985,26.268406651138704
114.51256662160085,84.00188868560805,30.510677935992803
130.4845992282908,93.2984307941446,37.1861684341462
133.214999712412,101.28174457779808,31.93325513461393
131.12383200381828,107.25016206300212,23.873669940816157
132.45840052838093,112.29180975607788,20.166590772303053
124.89479010713103,114.81240582628851,10.082384280842518
115.07264758213887,114.86445417745858,0.20819340468028713
107.98039748327437,113.48764283862174,-5.507245355347365
102.54937079632009,111.2999884301614,-8.750617633841316
96.88632287011615,108.41725531815236,-11.53093244803621
91.90374887813186,105.11455403014826,-13.210805152016391
90.54243023622803,102.2001292713642,-11.657699035136176
93.7887768246369,100.51785878201875,-6.729081957381851
91.43433296285275,98.70115361818554,-7.266820655332793
83.12319508865903,95.58556191228024,-12.46236682362121
78.85523014348018,92.23949555852023,-13.384265415040048
70.54437179448223,87.90047080571263,-17.3560990112304
59.63934748350721,82.24824614127155,-22.608898657764342
49.61815353635029,75.7222276202873,-26.104074083937007
34.819575332322984,67.54169716269443,-32.72212183037145
26.896819470679475,59.41272162429144,-32.51590215361197
19.744839015309935,51.47914510249514,-31.734306087185203
15.192776390558265,44.22187136010776,-29.029094969549497
13.447510500618591,38.06699918820993,-24.619488687591335
11.60780063812308,32.775159478192556,-21.167358840069475
13.225033074764724,28.86513419750699,-15.640101122742266
19.207479763589163,26.933603310723424,-7.726123547134261
16.895066431316536,24.925895934842046,-8.03082950352551
15.68853101222794,23.078422950319226,-7.389891938091285
22.222572709383257,22.907252902132033,-0.6846801927487753
